APPL_ID,DIR_QAQC_2018_01_AF,DIR_QAQC_2018_02_AF,DIR_QAQC_2018_03_AF,DIR_QAQC_2018_04_AF,DIR_QAQC_2018_05_AF,DIR_QAQC_2018_06_AF,DIR_QAQC_2018_07_AF,DIR_QAQC_2018_08_AF,DIR_QAQC_2018_09_AF,DIR_QAQC_2018_10_AF,DIR_QAQC_2018_11_AF,DIR_QAQC_2018_12_AF,STOR_QAQC_2018_01_AF,STOR_QAQC_2018_02_AF,STOR_QAQC_2018_03_AF,STOR_QAQC_2018_04_AF,STOR_QAQC_2018_05_AF,STOR_QAQC_2018_06_AF,STOR_QAQC_2018_07_AF,STOR_QAQC_2018_08_AF,STOR_QAQC_2018_09_AF,STOR_QAQC_2018_10_AF,STOR_QAQC_2018_11_AF,STOR_QAQC_2018_12_AF,DIR_QAQC_2019_01_AF,DIR_QAQC_2019_02_AF,DIR_QAQC_2019_03_AF,DIR_QAQC_2019_04_AF,DIR_QAQC_2019_05_AF,DIR_QAQC_2019_06_AF,DIR_QAQC_2019_07_AF,DIR_QAQC_2019_08_AF,DIR_QAQC_2019_09_AF,DIR_QAQC_2019_10_AF,DIR_QAQC_2019_11_AF,DIR_QAQC_2019_12_AF,STOR_QAQC_2019_01_AF,STOR_QAQC_2019_02_AF,STOR_QAQC_2019_03_AF,STOR_QAQC_2019_04_AF,STOR_QAQC_2019_05_AF,STOR_QAQC_2019_06_AF,STOR_QAQC_2019_07_AF,STOR_QAQC_2019_08_AF,STOR_QAQC_2019_09_AF,STOR_QAQC_2019_10_AF,STOR_QAQC_2019_11_AF,STOR_QAQC_2019_12_AF
S019104,0,0,0,85.23,101.5,140.78,137.17,117.71,101.67,50.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.05,104.54,150.63,149.52,130.65,101.67,55.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019105,0,0,0,3.2,8.3,14.1,15.8,16.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,8.3,14.1,15.8,16.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019106,0,0,0,40.74,60.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019107,0,0,0,7.87,13.76,16.23,14.08,11.54,10.98,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,7.21,8.02,12.42,13.06,12.3,8.61,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019108,4.58,4.85,3.83,9,25.94,34.23,32.96,25.42,21.87,13.95,4.18,5.18,0,0,0,0,0,0,0,0,0,0,0,0,6.37,2.67,4.06,9.36,21.79,33.2,33.61,30.25,22.31,15.21,4.64,3.78,0,0,0,0,0,0,0,0,0,0,0,0
S019109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.07,60.61,52.97,41.22,22.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019111,0,0,0,2.4,10.5,29.6,24.4,3.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,10.6,31.2,26.15,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019112,0,0,0,290,546,969,402,684,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,382,476,719,623,386,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019116,6.19,6.55,5.17,12.15,35.02,46.21,44.49,34.31,29.53,18.83,5.65,7,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3.6,5.48,12.64,29.41,44.82,45.38,40.83,30.12,20.53,6.27,5.11,0,0,0,0,0,0,0,0,0,0,0,0
S019117,0,0,8,10.5,15,16.5,17.5,23,19.5,11.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.5,15,16.5,17.5,23,19.5,11.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
S019118,0,0,0,0.076722,0.092067,0.153444,0.153444,0.153444,0.153444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076722,0.092067,0.153444,0.153444,0.153444,0.153444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019120,0,0,0,0,130.48,190.86,178.44,155.71,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.01,244.3,228.4,199.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019123,0,0,0,129.16,151.16,133.5,119.8,103.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.16,316.53,406.5,376.32,202.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019126,0,0,0,100.83,113.87,142.45,137.1,120.67,94.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.54,22.15,41.2,77.32,106.63,151.93,153.78,137.18,103.59,74.28,33.18,19.15,0,0,0,0,0,0,0,0,0,0,0,0
S019127,0,0,0,43.81,33.72,46.61,51.05,37.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.12,33.97,55.36,61.93,45.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019129,0,0,0,157.6,203.32,191.52,173.35,151.8,127.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.19,92.7,79.64,75.53,45.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019130,55.33,69.93,39.19,52.11,41.89,65.03,71.39,51.96,5.18,12.89,16.18,21.61,0,0,0,0,0,0,0,0,0,0,0,0,63.35,50.94,28.64,21.38,34.81,129.37,146.31,104.4,8.72,14.05,18.76,55.63,0,0,0,0,0,0,0,0,0,0,0,0
S019132,0,0,0,194.82,174.9,87.47,73.68,70.76,52.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.51,200.2,236.34,217.23,255.55,145.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019136,0,0,53.85,54.59,63.13,205.14,200.08,105,64.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.06,55.18,72.82,258.44,275.7,175.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019138,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S019139,0,0,0,0,1.3042,2.7068,4.4026,4.4892,1.7766,1.2195,0.5456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1278,0.5001,1.684,4.301,4.9422,1.8252,1.2211,0.8072,0,0,0,0,0,0,0,0,0,0,0,0,0
S019140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019142,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S019143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019144,0,0,0,108.9,104.36,66.22,0,51.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.13,72.91,79.1,72.13,4.56,50.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019145,0,0,0,0,93.53,124.41,116.6,101.94,74.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.86,121.98,114.33,99.96,72.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019146,0,0,0,22.6,42.4,163.84,173.82,45.17,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,58.6,101.3,110.6,60.25,25.6,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019147,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019150,0,0,0,86.54,123.56,134.04,122.24,103.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36,30.46,30.13,25.56,30.2,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019152,0,0,0,0,17.34,33.31,25.83,24.043,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.6,18.4,20.9,20.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019155,0,0,0,0,14.3,35.83,26.8,28.2,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.8,24.5,25.5,27.7,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019156,0,0,0,0,0,232,211,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,190,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019158,0,0,0,0,20.11,42.22,52.67,39.74,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,22.5,35.4,37,43.4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019159,0,0,0,0,0,96,87,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,78,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019161,0,0,0,0,147,170,155,142,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,139,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019162,0,0,0,0,0,0.61,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019170,0,0,0,0,0,73.67,81.79,0,0,0,0,51.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.37,94.29,0,0,50.3,0,52.61,0,0,0,0,0,0,0,0,0,0,0,0
S019173,0,0,0,0,0,73.67,81.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.37,94.29,0,0,50.3,0,52.61,0,0,0,0,0,0,0,0,0,0,0,0
S019175,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019176,0,0,0,0.011048,0.011048,0.011048,0.011048,0.011048,0.011048,0.011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021048,0.021048,0.021048,0.021048,0.021048,0.021048,0.021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019177,0,0,0,30.5,26.3,43.8,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.07,3.07,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019178,0,0,0,0,0,100.8,176.4,151.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,141,133,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
S019180,0,0,0,5,15,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.07,3.07,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019181,0,0,0,0,50.4,100.8,109.2,58.8,50.4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,434,145,226,67,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019182,0,0,6.28,3.5,15.5,43.91,36.13,4.85,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,3.03,12.79,37.66,31.57,4.31,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019183,0,0,0,15,10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.07,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019201,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019211,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019218,0,0,0,0,301.9,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.38,0,150.76,0,301.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019219,96.34,312.76,311.36,551.78,844.62,1032.94,1131.66,933.86,729.37,540.76,246.52,137.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.29,612.38,679.72,1033.85,1070,1012.46,731.89,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019221,0,0,0,0,301.9,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.38,0,150.76,0,301.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019224,0,0,0,88,214,233,247,207,153,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,120,222,221,208,146,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019234,0,0,0,0,0,42,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019242,0,0,0,0,185,331,418,172,51,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,265,266,180,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019243,0,0,0,76,78,78,78,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019246,0,0,0,51,55,55,55,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019247,0,0,0,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019251,67.33,0,0,0,40.48,144.82,160.78,112.65,0,0,96.04,101.51,0,0,0,0,0,0,0,0,0,0,0,0,107.03,0,0,0,41.69,154.95,175.25,125.05,0,0,99.14,97.78,0,0,0,0,0,0,0,0,0,0,0,0
S019253,97.33,0,0,0,40.48,144.82,160.78,112.65,0,0,96.04,101.51,0,0,0,0,0,0,0,0,0,0,0,0,107.03,0,0,0,41.69,154.95,175.25,125.05,0,0,99.14,97.78,0,0,0,0,0,0,0,0,0,0,0,0
S019255,6.84,0,21.02,34.32,19.9,1.48,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,5.08,11.23,8.38,13.65,50.73,57.38,40.94,3.42,5.51,7.36,6.91,0,0,0,0,0,0,0,0,0,0,0,0
S019256,97.33,0,0,0,40.48,144.82,160.78,112.65,0,0,96.04,101.51,0,0,0,0,0,0,0,0,0,0,0,0,107.03,0,0,0,41.69,154.95,175.25,125.05,0,0,99.14,97.78,0,0,0,0,0,0,0,0,0,0,0,0
S019257,0,0,0,0,0.18,0.18,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0.744,0.744,0.744,0.744,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019258,20.27,31.75,35.4,40.14,58.52,116.26,95.46,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.93,37.49,68.18,105.49,74.76,49.42,48,45.27,32.18,28.45,27.14,23.38,0,0,0,0,0,0,0,0,0,0,0,0
S019259,97.33,0,0,0,40.48,144.82,160.78,112.65,0,0,96.04,101.51,0,0,0,0,0,0,0,0,0,0,0,0,107.03,0,0,0,41.69,154.95,175.25,125.05,0,0,99.14,97.78,0,0,0,0,0,0,0,0,0,0,0,0
S019261,0,0,0,0,39,139.5,154.8,108.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.15,149.22,168.77,120.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019262,97.33,0,0,0,40.48,144.82,160.78,112.65,0,0,96.04,101.51,0,0,0,0,0,0,0,0,0,0,0,0,107.03,0,0,0,41.69,154.95,175.25,125.05,0,0,99.14,97.78,0,0,0,0,0,0,0,0,0,0,0,0
S019265,97.33,0,0,0,40.48,144.82,160.78,112.65,0,0,96.04,101.51,0,0,0,0,0,0,0,0,0,0,0,0,107.03,0,0,0,41.69,154.95,175.25,125.05,0,0,99.14,97.78,0,0,0,0,0,0,0,0,0,0,0,0
S019268,0,0,0,0,39,139.5,154.8,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.15,149.22,168.77,120.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019270,159.54,163.06,52.41,34.36,99.73,307.04,286.45,112.39,10.23,29.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.93,47.6,98.81,98.45,98.2,209.2,216.55,135.58,32.81,46.85,53.03,44.12,0,0,0,0,0,0,0,0,0,0,0,0
S019271,0,0,0,12.497,12.497,12.497,12.497,12.497,12.497,12.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77,7.77,7.77,7.77,7.77,7.77,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019273,0,0,0,3,10,18,19,9,12,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072538742,0.010850266,0,0.225406494,1.601984239,4.452798618,7.423360197,7.052851305,6.295287869,4.668401203,2.696481078,0.005049809,0,0,0,0,0,0,0,0,0,0,0,0
S019275,0,0,0,0,19,260,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,350,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019276,0,0,0,1,3,5,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024179581,0.003616755,0,0.003616755,0.533994746,1.484266206,2.474453399,2.350950435,2.09842929,1.556133734,0.898827026,0.00168327,0,0,0,0,0,0,0,0,0,0,0,0
S019279,0,0,0,22.353,62.21,89.459,126.309,35.221,35.584,22.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.233,141.108,126.101,74.454,87.954,28.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019280,0,0,0,0,39,139.5,154.8,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.15,149.22,168.77,120.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95,2.76,11.51,11.44,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019290,60,0,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019293,37,0,0,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019295,96,0,0,0,0,0,0,0,0,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019300,0,0,0,19.46,19.46,19.47,19.47,19.47,19.47,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86,20.86,20.86,20.86,20.86,20.86,20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019302,0.25,0.25,0.7,1,1.7,3.3,3.3,3.3,3.3,2.75,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.7,1,1.7,3.3,3.3,3.3,3.3,2.75,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0
S019303,0,0,0,13.68,13.68,13.69,13.69,13.69,13.69,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,16.7,16.72,16.72,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,3.2,8.3,3.8,0,0,0,0,0,0,0,4.7,7.5
S019308,0,0,0,0,0,13.02,9.28,4.64,4.64,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02,9.28,4.64,4.64,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019309,0,0,0,14.09,14.09,14.09,14.1,14.09,14.09,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,12.23,12.23,12.23,12.23,12.23,12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019311,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.2,3.2,0,0,0,0,0,0,0,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5.6
S019316,0,0,0,9.1,15.975,15.975,15.975,15.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019319,0,0,0,0,30.22,85.62,70.45,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,2.96,3.04,2.79,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019320,9.05,9.59,7.57,17.78,51.23,67.6,65.09,50.2,43.2,27.55,8.26,10.24,0,0,0,0,0,0,0,0,0,0,0,0,12.58,5.27,8.02,18.49,43.03,65.57,66.39,59.74,44.06,30.03,9.17,7.47,0,0,0,0,0,0,0,0,0,0,0,0
S019322,0,0,0,4.07,8.61,26.01,34.14,0,0,0,0,0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,8.87,27.83,37.21,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019324,0,0,0,9.69,26.06,81.68,78.07,34.24,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,82.87,93.72,66.87,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
